date,site_code,pm2.5,no2,o3,temp,ws,wd,year,month,day_of_week,is_weekend,season,post_ulez,pm25_category
2020-06-18,KC1,4.98,17.1,31.41,16,4,262,2020,6,Thu,FALSE,Summer,FALSE,Good
2020-06-19,KC1,5.45,9.54,45.69,20.3,2.9,215,2020,6,Fri,FALSE,Summer,FALSE,Good
2020-06-20,KC1,6.53,14.08,32.32,19.4,6.1,270,2020,6,Sat,TRUE,Summer,FALSE,Good
2020-06-21,KC1,2.43,5.89,46.91,20.4,2.5,120,2020,6,Sun,TRUE,Summer,FALSE,Good
2020-06-22,KC1,6.18,25.9,33.54,16.3,4.8,351,2020,6,Mon,FALSE,Summer,FALSE,Good
2020-06-23,KC1,1.76,5,42.25,20.5,7,137,2020,6,Tue,FALSE,Summer,FALSE,Good
2020-06-24,KC1,2.17,5,44.35,16.8,3.6,60,2020,6,Wed,FALSE,Summer,FALSE,Good
2020-06-25,KC1,4.46,16.65,38.32,17.9,5.1,125,2020,6,Thu,FALSE,Summer,FALSE,Good
2020-06-26,KC1,3.91,5,44.22,21.8,3.9,357,2020,6,Fri,FALSE,Summer,FALSE,Good
2020-06-27,KC1,1,9.85,46.45,16.5,3.5,303,2020,6,Sat,TRUE,Summer,FALSE,Good
2020-06-28,KC1,1.88,5,36.03,21.1,4.5,162,2020,6,Sun,TRUE,Summer,FALSE,Good
2020-06-29,KC1,5.79,21.7,41.5,24.3,4.3,77,2020,6,Mon,FALSE,Summer,FALSE,Good
2020-06-30,KC1,2.47,12.52,41,16.1,5.8,302,2020,6,Tue,FALSE,Summer,FALSE,Good
2020-07-01,KC1,3.04,5.63,43.4,15.9,2.6,82,2020,7,Wed,FALSE,Summer,FALSE,Good
2020-07-02,KC1,7.39,19.73,47.49,20.4,3.5,21,2020,7,Thu,FALSE,Summer,FALSE,Good
2020-07-03,KC1,7.09,19.19,41.66,17,4.7,6,2020,7,Fri,FALSE,Summer,FALSE,Good
2020-07-04,KC1,4.15,20.53,55.22,18.1,3.4,54,2020,7,Sat,TRUE,Summer,FALSE,Good
2020-07-05,KC1,1.62,5,39.6,16.4,6.8,266,2020,7,Sun,TRUE,Summer,FALSE,Good
2020-07-06,KC1,6.8,20.71,39.95,15.6,4.8,274,2020,7,Mon,FALSE,Summer,FALSE,Good
2020-07-07,KC1,8.84,42.25,44.04,19.9,5.9,138,2020,7,Tue,FALSE,Summer,FALSE,Good
2020-07-08,KC1,10.44,18.16,29.01,19.1,5.1,22,2020,7,Wed,FALSE,Summer,FALSE,Moderate
2020-07-09,KC1,4.64,30.05,41.42,15.3,2.5,36,2020,7,Thu,FALSE,Summer,FALSE,Good
2020-07-10,KC1,5.58,12.76,35.92,16.4,2.6,174,2020,7,Fri,FALSE,Summer,FALSE,Good
2020-07-11,KC1,1,9.96,45.38,17.4,6.3,101,2020,7,Sat,TRUE,Summer,FALSE,Good
2020-07-12,KC1,8.11,38.41,32.11,17,3.7,130,2020,7,Sun,TRUE,Summer,FALSE,Good
2020-07-13,KC1,10.52,35.78,34.69,17.8,2.8,68,2020,7,Mon,FALSE,Summer,FALSE,Moderate
2020-07-14,KC1,2.28,13.06,23.94,20.7,2.1,134,2020,7,Tue,FALSE,Summer,FALSE,Good
2020-07-15,KC1,6.21,10.38,41.91,15.5,5.7,32,2020,7,Wed,FALSE,Summer,FALSE,Good
2020-07-16,KC1,7.06,17.85,41.28,20.7,2.6,159,2020,7,Thu,FALSE,Summer,FALSE,Good
2020-07-17,KC1,6.65,9.84,40.04,19.1,1.3,69,2020,7,Fri,FALSE,Summer,FALSE,Good
2020-07-18,KC1,1,5,46.29,14.2,3.7,332,2020,7,Sat,TRUE,Summer,FALSE,Good
2020-07-19,KC1,1.53,6.39,44.27,17,2.9,236,2020,7,Sun,TRUE,Summer,FALSE,Good
2020-07-20,KC1,6.67,5,44.04,15.2,5,171,2020,7,Mon,FALSE,Summer,FALSE,Good
2020-07-21,KC1,7.27,20.84,38.48,19.6,2.9,321,2020,7,Tue,FALSE,Summer,FALSE,Good
2020-07-22,KC1,9.88,24.22,36.86,16.1,4.8,342,2020,7,Wed,FALSE,Summer,FALSE,Good
2020-07-23,KC1,10.61,24.56,38.16,14.9,3.1,27,2020,7,Thu,FALSE,Summer,FALSE,Moderate
2020-07-24,KC1,4.45,19.81,24.26,16.7,3.7,139,2020,7,Fri,FALSE,Summer,FALSE,Good
2020-07-25,KC1,2.61,5,35.76,19.5,5.4,325,2020,7,Sat,TRUE,Summer,FALSE,Good
2020-07-26,KC1,4,25.13,30.06,18.7,2.6,351,2020,7,Sun,TRUE,Summer,FALSE,Good
2020-07-27,KC1,1.78,5,48.12,16.2,2.6,89,2020,7,Mon,FALSE,Summer,FALSE,Good
2020-07-28,KC1,6.47,20.58,37.83,15.6,2.8,318,2020,7,Tue,FALSE,Summer,FALSE,Good
2020-07-29,KC1,5.39,29.14,38.81,15.9,3.6,41,2020,7,Wed,FALSE,Summer,FALSE,Good
2020-07-30,KC1,11.21,22.77,38.74,17.1,7.9,182,2020,7,Thu,FALSE,Summer,FALSE,Moderate
2020-07-31,KC1,8.94,21.16,52.69,14.5,3.2,243,2020,7,Fri,FALSE,Summer,FALSE,Good
2020-08-01,KC1,2.95,5,35.07,17.9,2.7,153,2020,8,Sat,TRUE,Summer,FALSE,Good
2020-08-02,KC1,2.78,5,44.17,18.8,4.8,322,2020,8,Sun,TRUE,Summer,FALSE,Good
2020-08-03,KC1,3.17,7.41,40.39,19,5.2,223,2020,8,Mon,FALSE,Summer,FALSE,Good
2020-08-04,KC1,10.31,25.86,22.86,12.5,9,158,2020,8,Tue,FALSE,Summer,FALSE,Moderate
2020-08-05,KC1,6.72,5.66,35.57,17.1,2.3,49,2020,8,Wed,FALSE,Summer,FALSE,Good
2020-08-06,KC1,6.28,16.24,41.23,16.4,2.9,271,2020,8,Thu,FALSE,Summer,FALSE,Good
2020-08-07,KC1,5.1,26.1,35.83,13.7,3.6,103,2020,8,Fri,FALSE,Summer,FALSE,Good
2020-08-08,KC1,1,5,45.78,15.1,6.6,18,2020,8,Sat,TRUE,Summer,FALSE,Good
2020-08-09,KC1,8.57,12.64,42.18,14.9,2.8,346,2020,8,Sun,TRUE,Summer,FALSE,Good
2020-08-10,KC1,5.65,25.05,35.56,17.8,1.6,78,2020,8,Mon,FALSE,Summer,FALSE,Good
2020-08-11,KC1,8.07,25.46,37.29,15.4,3.6,301,2020,8,Tue,FALSE,Summer,FALSE,Good
2020-08-12,KC1,8.94,23.98,45.29,14.9,3.4,89,2020,8,Wed,FALSE,Summer,FALSE,Good
2020-08-13,KC1,1,6.3,40.4,12.2,8.9,32,2020,8,Thu,FALSE,Summer,FALSE,Good
2020-08-14,KC1,7.72,23.32,41.46,16.5,4.1,329,2020,8,Fri,FALSE,Summer,FALSE,Good
2020-08-15,KC1,2.44,5,36.02,15.3,1.5,23,2020,8,Sat,TRUE,Summer,FALSE,Good
2020-08-16,KC1,6.56,19.02,39.11,15.1,7.7,208,2020,8,Sun,TRUE,Summer,FALSE,Good
2020-08-17,KC1,6.37,21.19,41.2,17.9,3.9,25,2020,8,Mon,FALSE,Summer,FALSE,Good
2020-08-18,KC1,12.87,40.45,31.77,15.1,4.6,351,2020,8,Tue,FALSE,Summer,FALSE,Moderate
2020-08-19,KC1,1.55,5,40.08,12.7,2.8,253,2020,8,Wed,FALSE,Summer,FALSE,Good
2020-08-20,KC1,7.79,25.1,44.57,16,3.6,148,2020,8,Thu,FALSE,Summer,FALSE,Good
2020-08-21,KC1,6.45,24.77,37.46,10,2.8,240,2020,8,Fri,FALSE,Summer,FALSE,Good
2020-08-22,KC1,6.05,26.06,37.28,16.4,3.5,59,2020,8,Sat,TRUE,Summer,FALSE,Good
2020-08-23,KC1,2.03,5,43.4,14.6,4.9,315,2020,8,Sun,TRUE,Summer,FALSE,Good
2020-08-24,KC1,8.89,23.41,45.63,13.1,5.7,261,2020,8,Mon,FALSE,Summer,FALSE,Good
2020-08-25,KC1,8.94,19.33,41.8,12.6,3.7,300,2020,8,Tue,FALSE,Summer,FALSE,Good
2020-08-26,KC1,7.88,15.69,32.71,16.3,1.6,59,2020,8,Wed,FALSE,Summer,FALSE,Good
2020-08-27,KC1,4.68,8.74,41.45,14.8,3.1,107,2020,8,Thu,FALSE,Summer,FALSE,Good
2020-08-28,KC1,4.12,5,51.95,14.7,2.1,33,2020,8,Fri,FALSE,Summer,FALSE,Good
2020-08-29,KC1,1,6.65,48.24,9.2,1.7,358,2020,8,Sat,TRUE,Summer,FALSE,Good
2020-08-30,KC1,9.55,30.22,36.63,13.6,3.7,72,2020,8,Sun,TRUE,Summer,FALSE,Good
2020-08-31,KC1,3.14,5,42.86,12.8,4.1,272,2020,8,Mon,FALSE,Summer,FALSE,Good
2020-09-01,KC1,8.56,16.13,42.18,10.5,6.7,175,2020,9,Tue,FALSE,Autumn,FALSE,Good
2020-09-02,KC1,9.75,35.73,37.31,11.1,2.9,95,2020,9,Wed,FALSE,Autumn,FALSE,Good
2020-09-03,KC1,2.3,5,35.73,13.9,7.1,174,2020,9,Thu,FALSE,Autumn,FALSE,Good
2020-09-04,KC1,8.92,31.38,31.28,12.4,2.3,314,2020,9,Fri,FALSE,Autumn,FALSE,Good
2020-09-05,KC1,6.82,19.42,40.13,12.3,7.3,85,2020,9,Sat,TRUE,Autumn,FALSE,Good
2020-09-06,KC1,3.03,15.29,27.93,12.9,2.4,270,2020,9,Sun,TRUE,Autumn,FALSE,Good
2020-09-07,KC1,6.41,37.9,42.95,11,3.5,175,2020,9,Mon,FALSE,Autumn,FALSE,Good
2020-09-08,KC1,1,5,44.5,15.7,3.7,331,2020,9,Tue,FALSE,Autumn,FALSE,Good
2020-09-09,KC1,11.64,24.33,40.81,10.5,3.9,162,2020,9,Wed,FALSE,Autumn,FALSE,Moderate
2020-09-10,KC1,3.67,5,44.95,10.5,3,92,2020,9,Thu,FALSE,Autumn,FALSE,Good
2020-09-11,KC1,7.39,24.19,33.55,11.3,3.9,283,2020,9,Fri,FALSE,Autumn,FALSE,Good
2020-09-12,KC1,7.82,20.18,30.31,14.5,2.1,208,2020,9,Sat,TRUE,Autumn,FALSE,Good
2020-09-13,KC1,6.6,16.62,39.92,12.7,3.6,211,2020,9,Sun,TRUE,Autumn,FALSE,Good
2020-09-14,KC1,9.13,22.81,38.44,13.5,4.7,254,2020,9,Mon,FALSE,Autumn,FALSE,Good
2020-09-15,KC1,4.37,14.73,41.7,10.9,1.3,342,2020,9,Tue,FALSE,Autumn,FALSE,Good
2020-09-16,KC1,8.31,30.22,39.56,7.9,7.8,218,2020,9,Wed,FALSE,Autumn,FALSE,Good
2020-09-17,KC1,7.44,21.98,32.34,8.8,5.9,60,2020,9,Thu,FALSE,Autumn,FALSE,Good
2020-09-18,KC1,9.67,27.24,38.49,10.9,2.2,293,2020,9,Fri,FALSE,Autumn,FALSE,Good
2020-09-19,KC1,8.57,36.75,29.82,11.4,3.6,179,2020,9,Sat,TRUE,Autumn,FALSE,Good
2020-09-20,KC1,6.18,14.4,37.17,7.8,4.2,73,2020,9,Sun,TRUE,Autumn,FALSE,Good
2020-09-21,KC1,15.73,35.72,26.41,8.2,16.1,8,2020,9,Mon,FALSE,Autumn,FALSE,Moderate
2020-09-22,KC1,2.1,6.42,36.7,8.4,3.8,80,2020,9,Tue,FALSE,Autumn,FALSE,Good
2020-09-23,KC1,12.56,21.27,44.25,8.2,9.2,263,2020,9,Wed,FALSE,Autumn,FALSE,Moderate
2020-09-24,KC1,6.66,8.29,47.11,8.5,3,90,2020,9,Thu,FALSE,Autumn,FALSE,Good
2020-09-25,KC1,9.08,35.42,33.82,10.6,1.9,213,2020,9,Fri,FALSE,Autumn,FALSE,Good
2020-09-26,KC1,1,12.18,35.67,6.4,2.1,89,2020,9,Sat,TRUE,Autumn,FALSE,Good
2020-09-27,KC1,5.44,36.41,27.04,11.3,3.2,108,2020,9,Sun,TRUE,Autumn,FALSE,Good
2020-09-28,KC1,9.62,17.43,35.96,12.1,6.9,43,2020,9,Mon,FALSE,Autumn,FALSE,Good
2020-09-29,KC1,9.11,19.04,33.47,12.2,4.4,65,2020,9,Tue,FALSE,Autumn,FALSE,Good
2020-09-30,KC1,10.01,23.58,46.23,10,3.1,209,2020,9,Wed,FALSE,Autumn,FALSE,Moderate
2020-10-01,KC1,15.63,47.5,24.13,9.3,4.2,317,2020,10,Thu,FALSE,Autumn,FALSE,Moderate
2020-10-02,KC1,10.16,24.47,56.3,7.1,3,79,2020,10,Fri,FALSE,Autumn,FALSE,Moderate
2020-10-03,KC1,5.33,22.25,38.31,8.7,3.3,81,2020,10,Sat,TRUE,Autumn,FALSE,Good
2020-10-04,KC1,9.84,29.8,35.21,7,3.4,315,2020,10,Sun,TRUE,Autumn,FALSE,Good
2020-10-05,KC1,10.96,29.3,42.21,13.4,2.9,232,2020,10,Mon,FALSE,Autumn,FALSE,Moderate
2020-10-06,KC1,12.11,32.44,28.57,6.6,2.6,232,2020,10,Tue,FALSE,Autumn,FALSE,Moderate
2020-10-07,KC1,10.81,23.01,36,7.4,3.1,142,2020,10,Wed,FALSE,Autumn,FALSE,Moderate
2020-10-08,KC1,7.17,20.86,38.44,3.8,3.4,194,2020,10,Thu,FALSE,Autumn,FALSE,Good
2020-10-09,KC1,12.7,36.21,40.87,6.5,5,194,2020,10,Fri,FALSE,Autumn,FALSE,Moderate
2020-10-10,KC1,7.34,26.21,45.81,10.8,2.8,355,2020,10,Sat,TRUE,Autumn,FALSE,Good
2020-10-11,KC1,9.24,11.02,46.4,4.7,2.8,103,2020,10,Sun,TRUE,Autumn,FALSE,Good
2020-10-12,KC1,9.3,17.32,40.08,7.6,1.6,12,2020,10,Mon,FALSE,Autumn,FALSE,Good
2020-10-13,KC1,9.21,19.37,48.78,1.7,2.6,0,2020,10,Tue,FALSE,Autumn,FALSE,Good
2020-10-14,KC1,10.04,25.3,36.47,9.2,6.5,79,2020,10,Wed,FALSE,Autumn,FALSE,Moderate
2020-10-15,KC1,13.98,46.47,37.26,4,1.5,324,2020,10,Thu,FALSE,Autumn,FALSE,Moderate
2020-10-16,KC1,7.43,25.9,33.08,9,4.6,108,2020,10,Fri,FALSE,Autumn,FALSE,Good
2020-10-17,KC1,11.67,29.85,37.28,7.3,4.2,251,2020,10,Sat,TRUE,Autumn,FALSE,Moderate
2020-10-18,KC1,7,9.47,40.08,4.7,4.9,324,2020,10,Sun,TRUE,Autumn,FALSE,Good
2020-10-19,KC1,11.93,31.24,28.63,3.5,6.2,184,2020,10,Mon,FALSE,Autumn,FALSE,Moderate
2020-10-20,KC1,14.8,32.76,29.77,3.4,3.6,126,2020,10,Tue,FALSE,Autumn,FALSE,Moderate
2020-10-21,KC1,6.2,6.72,51.31,5.9,3.9,202,2020,10,Wed,FALSE,Autumn,FALSE,Good
2020-10-22,KC1,7.97,21.59,31.44,3.5,3.9,69,2020,10,Thu,FALSE,Autumn,FALSE,Good
2020-10-23,KC1,9.56,31.89,46.61,2.2,5,4,2020,10,Fri,FALSE,Autumn,FALSE,Good
2020-10-24,KC1,11.92,29.67,46.84,6.4,8.7,266,2020,10,Sat,TRUE,Autumn,FALSE,Moderate
2020-10-25,KC1,7.49,32.59,46.8,5.8,1.8,172,2020,10,Sun,TRUE,Autumn,FALSE,Good
2020-10-26,KC1,18.72,60.12,21.63,5,3.3,239,2020,10,Mon,FALSE,Autumn,FALSE,Moderate
2020-10-27,KC1,10.72,31.95,35.79,7.3,3.1,279,2020,10,Tue,FALSE,Autumn,FALSE,Moderate
2020-10-28,KC1,12.51,45.06,26.1,5,6,70,2020,10,Wed,FALSE,Autumn,FALSE,Moderate
2020-10-29,KC1,15.49,34.73,30.89,9.4,7.8,162,2020,10,Thu,FALSE,Autumn,FALSE,Moderate
2020-10-30,KC1,13.53,40.93,35.47,7,6.2,80,2020,10,Fri,FALSE,Autumn,FALSE,Moderate
2020-10-31,KC1,10.56,31.95,39.53,8.9,4.4,356,2020,10,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-01,KC1,6.82,13.44,41.41,6.5,3.4,334,2020,11,Sun,TRUE,Autumn,FALSE,Good
2020-11-02,KC1,9.77,25.38,37.69,2,2.2,8,2020,11,Mon,FALSE,Autumn,FALSE,Good
2020-11-03,KC1,10.25,13.95,39.57,3.7,1.7,89,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-04,KC1,15.07,38.36,36.61,5.1,6.5,318,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-05,KC1,13.61,27.16,42.52,4.1,4.8,204,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-06,KC1,13.11,42.89,39.34,6.5,5.7,21,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-07,KC1,15.3,49.37,25.63,4.8,3.5,256,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-08,KC1,3.75,16.01,39.13,4.2,4,106,2020,11,Sun,TRUE,Autumn,FALSE,Good
2020-11-09,KC1,13.97,48.06,32.02,4.1,5.8,19,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-11-10,KC1,13.53,41.55,27,6.4,1.1,84,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-11,KC1,14,29.85,32.96,3.1,2.6,188,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-12,KC1,15.17,32.78,24.87,3,5.7,44,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-13,KC1,17.88,47.92,33.28,6.2,3.2,64,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-14,KC1,12.02,28.87,31.28,-2,8,150,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-15,KC1,8.31,20.47,44.19,4.2,2.2,76,2020,11,Sun,TRUE,Autumn,FALSE,Good
2020-11-16,KC1,13.48,41.1,30.08,0.7,4.9,33,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-11-17,KC1,15.45,43.99,37.77,-0.3,6.5,345,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-18,KC1,17.34,54.89,30.37,4.4,9.3,100,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-19,KC1,17.35,38.97,27.34,2.5,1.9,252,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-20,KC1,10.05,29.57,35.95,1.9,4,72,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-21,KC1,12.01,31.41,43.63,5.9,6.8,288,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-22,KC1,14.92,52.4,22.79,5.1,3,186,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-23,KC1,13.53,46.86,31.09,2.4,5.5,70,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-11-24,KC1,17.39,53.76,32.06,5,2,239,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-25,KC1,12.64,24.03,28.24,4.3,1.8,151,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-26,KC1,17.79,55.28,31,1.5,7.9,120,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-27,KC1,14.41,30.41,25.29,1.3,5.7,253,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-28,KC1,9.63,30.46,31.62,1.1,3.6,258,2020,11,Sat,TRUE,Autumn,FALSE,Good
2020-11-29,KC1,13.04,18.16,41.05,-0.4,4.4,11,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-30,KC1,14.04,41.85,33.56,4.1,2.8,341,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-12-01,KC1,9.17,31.22,27.93,1.4,1.8,185,2020,12,Tue,FALSE,Winter,FALSE,Good
2020-12-02,KC1,7.25,25.97,49.19,0.9,3.9,215,2020,12,Wed,FALSE,Winter,FALSE,Good
2020-12-03,KC1,10.97,29.67,40.46,2,5.1,96,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2020-12-04,KC1,17.8,47.52,30.08,3.2,3.3,244,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-05,KC1,17.06,45.38,36.21,6,14.7,50,2020,12,Sat,TRUE,Winter,FALSE,Moderate
2020-12-06,KC1,14.61,27.45,34.36,5.4,5.3,359,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-07,KC1,17.48,55.99,24.7,1.5,3.7,166,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-08,KC1,14.22,33.2,37.16,4.6,1.7,169,2020,12,Tue,FALSE,Winter,FALSE,Moderate
2020-12-09,KC1,13.37,28.56,31.31,2.1,2.5,180,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-10,KC1,16.48,41.94,37.35,2.3,3.8,14,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2020-12-11,KC1,15.46,32.82,33.5,3.9,1.4,106,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-12,KC1,20.1,72.63,24.32,3.1,3.4,47,2020,12,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-13,KC1,14.49,47.01,32.23,0.7,7.8,9,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-14,KC1,15.75,55.61,25.41,2.4,1.2,34,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-15,KC1,18.05,57.98,33.58,3.4,4.7,21,2020,12,Tue,FALSE,Winter,FALSE,Moderate
2020-12-16,KC1,15.33,48.06,24.59,2.3,7.6,54,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-17,KC1,10.44,35.31,33.02,4.9,5,168,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2020-12-18,KC1,17.79,46.95,25,2.3,1.8,57,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-19,KC1,13.69,45.31,25.63,-1.6,1.4,208,2020,12,Sat,TRUE,Winter,FALSE,Moderate
2020-12-20,KC1,21.03,67.55,21.23,-0.2,8.5,188,2020,12,Sun,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-21,KC1,18.61,45.22,24.51,3.5,8.9,295,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-22,KC1,15.92,42.05,31.22,2.2,2,184,2020,12,Tue,FALSE,Winter,FALSE,Moderate
2020-12-23,KC1,18.68,56.16,35.9,4.5,1.8,342,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-24,KC1,14.64,36.24,20.55,1.5,3.2,66,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2020-12-25,KC1,16.44,45.11,25.47,2.3,6.9,30,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-26,KC1,13.33,43.33,40.71,1.5,7.2,196,2020,12,Sat,TRUE,Winter,FALSE,Moderate
2020-12-27,KC1,10.5,33.44,36.06,1.9,9.3,307,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-28,KC1,16.5,51.56,31.72,0.9,1.2,179,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-29,KC1,16.58,48.23,27.96,2.5,4,251,2020,12,Tue,FALSE,Winter,FALSE,Moderate
2020-12-30,KC1,15.9,56.12,29.44,0.7,5.7,73,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-31,KC1,15.29,45.88,32.51,-1.9,3.3,273,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2021-01-01,KC1,16.44,49.93,33.8,3.9,3.2,351,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-02,KC1,20.37,47.4,19.35,1.6,3,201,2021,1,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-01-03,KC1,17.99,52.5,22.39,1.5,3.1,17,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-01-04,KC1,18.28,49.55,27.51,2.1,4.4,115,2021,1,Mon,FALSE,Winter,FALSE,Moderate
2021-01-05,KC1,13.09,41.39,37.09,3.8,5.5,101,2021,1,Tue,FALSE,Winter,FALSE,Moderate
2021-01-06,KC1,16.47,27.45,33.26,4.4,2.1,273,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-07,KC1,17.38,43.81,36.06,1.2,4,132,2021,1,Thu,FALSE,Winter,FALSE,Moderate
2021-01-08,KC1,17.23,60.29,22.66,-1.6,4.4,111,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-09,KC1,11.92,25.28,30.35,5.2,3.4,122,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-10,KC1,14.9,34.78,32.58,4.4,6,203,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-01-11,KC1,14.85,50.89,34.53,5,3.1,98,2021,1,Mon,FALSE,Winter,FALSE,Moderate
2021-01-12,KC1,15.14,37.84,29.61,3.8,3.6,20,2021,1,Tue,FALSE,Winter,FALSE,Moderate
2021-01-13,KC1,14.73,39.07,34.11,5.4,3,15,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-14,KC1,14.1,34.85,38.06,2.1,5.4,142,2021,1,Thu,FALSE,Winter,FALSE,Moderate
2021-01-15,KC1,13.3,35.3,36.08,3.7,2.6,177,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-16,KC1,13.43,32.82,26.32,0.5,2.6,296,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-17,KC1,10.81,21.26,23.6,5.5,3.5,42,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-01-18,KC1,16.7,47.59,38.8,3,6.8,33,2021,1,Mon,FALSE,Winter,FALSE,Moderate
2021-01-19,KC1,7.98,32.37,31.06,-0.8,3,307,2021,1,Tue,FALSE,Winter,FALSE,Good
2021-01-20,KC1,17.77,42.55,33.95,1.4,4.2,314,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-21,KC1,14.98,42.87,23.44,1.7,2.8,39,2021,1,Thu,FALSE,Winter,FALSE,Moderate
2021-01-22,KC1,12.53,19.2,31.72,5.1,7.3,169,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-23,KC1,16.27,50.02,23.57,5.2,2.9,146,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-24,KC1,7.13,35.6,39.52,5.3,4.1,285,2021,1,Sun,TRUE,Winter,FALSE,Good
2021-01-25,KC1,18.32,54.34,40.17,5.7,5.5,140,2021,1,Mon,FALSE,Winter,FALSE,Moderate
2021-01-26,KC1,7.45,30.92,40.06,2.5,8.8,28,2021,1,Tue,FALSE,Winter,FALSE,Good
2021-01-27,KC1,13.1,38.82,33.79,0.9,5.2,124,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-28,KC1,15.11,26.7,31.72,3.4,2.5,71,2021,1,Thu,FALSE,Winter,FALSE,Moderate
2021-01-29,KC1,14.08,43.39,26.73,5.1,6.7,3,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-30,KC1,11.7,38.55,21.72,5.7,5.8,199,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-31,KC1,12.11,31.49,38.12,7.9,2.4,314,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-02-01,KC1,17.1,44.84,34.73,2.5,5.6,105,2021,2,Mon,FALSE,Winter,FALSE,Moderate
2021-02-02,KC1,10.18,33.94,39.72,5.2,3.1,274,2021,2,Tue,FALSE,Winter,FALSE,Moderate
2021-02-03,KC1,11.82,35.38,33.43,3.9,4.5,277,2021,2,Wed,FALSE,Winter,FALSE,Moderate
2021-02-04,KC1,10.93,23.18,35.98,4.5,3.9,260,2021,2,Thu,FALSE,Winter,FALSE,Moderate
2021-02-05,KC1,17.26,37.45,40.95,1.8,4.8,123,2021,2,Fri,FALSE,Winter,FALSE,Moderate
