date,city_pm25,respiratory_admissions,seasonal_effect,post_ulez
2020-10-28,13.2725,9,17.26115685508288,FALSE
2020-10-29,15.3275,9,17.428497220959358,FALSE
2020-10-30,13.9775,21,17.595117970697995,FALSE
2020-10-31,11.575000000000001,14,17.760969730974686,FALSE
2020-11-01,9.5225,24,17.926003356333478,FALSE
2020-11-02,11.809999999999999,23,18.090169943749473,FALSE
2020-11-03,12.0125,18,18.253420847119795,FALSE
2020-11-04,14.3325,16,18.41570769167856,FALSE
2020-11-05,15.23,14,18.576982388331253,FALSE
2020-11-06,12.57,11,18.73719714790469,FALSE
2020-11-07,11.5175,36,18.896304495307877,FALSE
2020-11-08,8.56,10,19.054257283599974,FALSE
2020-11-09,12.9175,22,19.211008707960893,FALSE
2020-11-10,13.1975,9,19.366512319560638,FALSE
2020-11-11,13.725,12,19.520722039323037,FALSE
2020-11-12,14.1475,17,19.67359217158002,FALSE
2020-11-13,13.7425,20,19.825077417612178,FALSE
2020-11-14,11.115,32,19.9751328890718,FALSE
2020-11-15,10.1425,17,20.123714121284237,FALSE
2020-11-16,15.1625,24,20.270777086423724,FALSE
2020-11-17,15.385,25,20.41627820655981,FALSE
2020-11-18,15.015,11,20.560174366570447,FALSE
2020-11-19,14.1675,26,20.70242292691787,FALSE
2020-11-20,13.785,23,20.842981736283683,FALSE
2020-11-21,12.355,30,20.98180914405916,FALSE
2020-11-22,11.6725,25,21.11886401268724,FALSE
2020-11-23,15.102500000000001,7,21.254105729852455,FALSE
2020-11-24,15.8875,16,21.38749422051527,FALSE
2020-11-25,16.8325,25,21.518989958787124,FALSE
2020-11-26,15.267499999999998,25,21.648553979642866,FALSE
2020-11-27,14.8225,9,21.776147890466888,FALSE
2020-11-28,12.56,13,21.90173388242972,FALSE
2020-11-29,12.29,16,22.025274741691568,FALSE
2020-11-30,15.855,28,22.14673386042961,FALSE
2020-12-01,15.594999999999999,8,22.26607524768565,FALSE
2020-12-02,14.25,36,22.383263540031063,FALSE
2020-12-03,14.6525,9,22.49826401204568,FALSE
2020-12-04,18.2025,13,22.61104258660774,FALSE
2020-12-05,13.444999999999999,40,22.72156584499164,FALSE
2020-12-06,15.235,14,22.829801036770625,FALSE
2020-12-07,17.075,29,22.93571608952147,FALSE
2020-12-08,14.8775,20,23.03927961832821,FALSE
2020-12-09,14.147499999999999,18,23.140460935082174,FALSE
2020-12-10,15.282499999999999,11,23.239230057575536,FALSE
2020-12-11,16.5325,24,23.335557718385694,FALSE
2020-12-12,17.115000000000002,24,23.429415373547833,FALSE
2020-12-13,13.4775,16,23.520775211013095,FALSE
2020-12-14,15.0975,12,23.609610158889943,FALSE
2020-12-15,16.4225,12,23.69589389346611,FALSE
2020-12-16,16.725,15,23.779600847008883,FALSE
2020-12-17,17.93,23,23.86070621534138,FALSE
2020-12-18,16.59,17,23.93918596519257,FALSE
2020-12-19,14.7875,26,24.01501684131884,FALSE
2020-12-20,15.3575,21,24.08817637339503,FALSE
2020-12-21,17.1625,18,24.15864288267287,FALSE
2020-12-22,18.2475,31,24.226395488404876,FALSE
2020-12-23,15.7325,42,24.291414114031745,FALSE
2020-12-24,15.3,12,24.35367949313148,FALSE
2020-12-25,16.945,25,24.41317317512847,FALSE
2020-12-26,15.4375,11,24.46987753076075,FALSE
2020-12-27,12.785,40,24.523775757303973,FALSE
2020-12-28,15.91,18,24.574851883550387,FALSE
2020-12-29,18.4925,27,24.623090774541488,FALSE
2020-12-30,16.697499999999998,21,24.668478136052773,FALSE
2020-12-31,15.7325,20,24.711000518829504,FALSE
2021-01-01,15.545,38,24.711000518829504,FALSE
2021-01-02,16.55,45,24.75064532257195,FALSE
2021-01-03,15.272499999999999,18,24.78740079966915,FALSE
2021-01-04,18.6625,38,24.821256058680007,FALSE
2021-01-05,14.965,37,24.852201067560607,FALSE
2021-01-06,17.31,22,24.880226656636978,FALSE
2021-01-07,15.6575,35,24.90532452132223,FALSE
2021-01-08,15.3475,26,24.9274872245774,FALSE
2021-01-09,14.565,27,24.94670819911521,FALSE
2021-01-10,14.2,45,24.962981749346078,FALSE
2021-01-11,17.6775,35,24.976303053065855,FALSE
2021-01-12,16.68,51,24.98666816288476,FALSE
2021-01-13,14.9425,21,24.994074007397046,FALSE
2021-01-14,15.115,23,24.998518392091164,FALSE
2021-01-15,14.785,22,25,FALSE
2021-01-16,15.997499999999999,43,24.998518392091164,FALSE
2021-01-17,15.4025,33,24.994074007397046,FALSE
2021-01-18,16.75,24,24.98666816288476,FALSE
2021-01-19,14.3525,43,24.976303053065855,FALSE
2021-01-20,13.455,23,24.962981749346078,FALSE
2021-01-21,14.614999999999998,28,24.94670819911521,FALSE
2021-01-22,13.7025,39,24.9274872245774,FALSE
2021-01-23,12.5525,42,24.90532452132223,FALSE
2021-01-24,10.615,29,24.880226656636978,FALSE
2021-01-25,16.68,24,24.852201067560607,FALSE
2021-01-26,14.3325,21,24.821256058680007,FALSE
2021-01-27,17.495,42,24.78740079966915,FALSE
2021-01-28,15.665,17,24.75064532257195,FALSE
2021-01-29,13.780000000000001,28,24.711000518829504,FALSE
2021-01-30,14.1,11,24.668478136052777,FALSE
2021-01-31,14.3,30,24.623090774541488,FALSE
2021-02-01,16.8975,17,24.574851883550394,FALSE
2021-02-02,16.1325,29,24.523775757303973,FALSE
2021-02-03,13.965,27,24.469877530760755,FALSE
2021-02-04,15.4825,33,24.41317317512847,FALSE
2021-02-05,16.805,34,24.35367949313148,FALSE
2021-02-06,11.935,12,24.291414114031745,FALSE
2021-02-07,13.725,42,24.226395488404876,FALSE
2021-02-08,15.83,34,24.158642882672872,FALSE
2021-02-09,16.405,17,24.08817637339503,FALSE
2021-02-10,13.6575,30,24.01501684131884,FALSE
2021-02-11,14.525,43,23.93918596519257,FALSE
2021-02-12,16.7425,29,23.86070621534138,FALSE
2021-02-13,15.61,16,23.77960084700888,FALSE
2021-02-14,12.8925,23,23.69589389346611,FALSE
2021-02-15,14.815,18,23.609610158889943,FALSE
2021-02-16,15.61,15,23.520775211013095,FALSE
2021-02-17,14.317499999999999,67,23.429415373547826,FALSE
2021-02-18,17.3975,27,23.3355577183857,FALSE
2021-02-19,17.2725,34,23.23923005757554,FALSE
2021-02-20,12.0525,30,23.140460935082178,FALSE
2021-02-21,13.719999999999999,26,23.039279618328216,FALSE
2021-02-22,14.7125,30,22.935716089521474,FALSE
2021-02-23,13.8225,23,22.82980103677063,FALSE
2021-02-24,14.3125,18,22.721565844991645,FALSE
2021-02-25,15.515,37,22.611042586607745,FALSE
2021-02-26,11.6075,14,22.498264012045688,FALSE
2021-02-27,13.6325,26,22.383263540031066,FALSE
2021-02-28,12.5,16,22.266075247685656,FALSE
2021-03-01,14.4925,34,22.14673386042961,FALSE
2021-03-02,15.385000000000002,39,22.02527474169157,FALSE
2021-03-03,12.334999999999999,28,21.901733882429717,FALSE
2021-03-04,13.95,21,21.776147890466888,FALSE
2021-03-05,18.240000000000002,9,21.648553979642866,FALSE
2021-03-06,9.1125,21,21.518989958787124,FALSE
2021-03-07,11.805,26,21.387494220515272,FALSE
2021-03-08,12.2625,14,21.254105729852462,FALSE
2021-03-09,14.22,10,21.118864012687244,FALSE
2021-03-10,15.5875,20,20.981809144059163,FALSE
2021-03-11,13.674999999999999,23,20.842981736283683,FALSE
2021-03-12,15.345,13,20.70242292691787,FALSE
2021-03-13,14.700000000000001,22,20.560174366570447,FALSE
2021-03-14,9.6225,25,20.416278206559813,FALSE
2021-03-15,12.215,14,20.27077708642372,FALSE
2021-03-16,13.9275,21,20.123714121284237,FALSE
2021-03-17,16.0475,14,19.97513288907181,FALSE
2021-03-18,11.465,22,19.825077417612185,FALSE
2021-03-19,16.285,27,19.673592171580022,FALSE
2021-03-20,10.1125,11,19.520722039323044,FALSE
2021-03-21,9.3725,17,19.36651231956064,FALSE
2021-03-22,14.5025,6,19.211008707960897,FALSE
2021-03-23,13.8575,14,19.054257283599974,FALSE
2021-03-24,12.4775,11,18.89630449530788,FALSE
2021-03-25,13.4175,15,18.73719714790469,FALSE
2021-03-26,11.7225,12,18.576982388331253,FALSE
2021-03-27,9.195,24,18.415707691678556,FALSE
2021-03-28,11.365,19,18.253420847119802,FALSE
2021-03-29,11.3125,15,18.090169943749473,FALSE
2021-03-30,12.6475,21,17.926003356333485,FALSE
2021-03-31,10.4925,21,17.760969730974686,FALSE
2021-04-01,10.6775,13,17.595117970698,FALSE
2021-04-02,11.7675,11,17.428497220959358,FALSE
2021-04-03,10.3575,17,17.261156855082884,FALSE
2021-04-04,12.475,15,17.093146459630486,FALSE
2021-04-05,13.1425,22,16.9245158197083,FALSE
2021-04-06,13.11,23,16.75531490421428,FALSE
2021-04-07,10.0325,21,16.585593851031348,FALSE
2021-04-08,11.3925,14,16.41540295217043,FALSE
2021-04-09,12.26,15,16.244792638867892,FALSE
2021-04-10,11.525,11,16.07381346664163,FALSE
2021-04-11,8.7125,26,15.902516100310411,FALSE
2021-04-12,12.3725,15,15.730951298980777,FALSE
2021-04-13,11.157499999999999,12,15.559169901006035,FALSE
2021-04-14,8.835,7,15.387222808921745,FALSE
2021-04-15,12.805,10,15.215160974362222,FALSE
2021-04-16,11.57,8,15.043035382962444,FALSE
2021-04-17,11.094999999999999,13,14.870897039249911,FALSE
2021-04-18,7.06,19,14.69879695153092,FALSE
2021-04-19,10.217500000000001,15,14.526786116775682,FALSE
2021-04-20,10.1375,18,14.354915505506838,FALSE
2021-04-21,8.635,16,14.183236046695775,FALSE
2021-04-22,7.535,14,14.011798612671285,FALSE
2021-04-23,9.615,11,13.840654004044996,FALSE
2021-04-24,9.9225,20,13.66985293465804,FALSE
2021-04-25,6.6899999999999995,17,13.499446016553474,FALSE
2021-04-26,10.115,8,13.329483744978807,FALSE
2021-04-27,7.7825,4,13.160016483423199,FALSE
2021-04-28,14.747499999999999,6,12.99109444869365,FALSE
2021-04-29,9.5875,10,12.822767696034681,FALSE
2021-04-30,8.7875,9,12.6550861042959,FALSE
2021-05-01,9.1625,21,12.488099361151807,FALSE
2021-05-02,7.8975,17,12.321856948378258,FALSE
2021-05-03,7.2975,9,12.156408127189966,FALSE
2021-05-04,10.412500000000001,9,11.991801923643326,FALSE
2021-05-05,10.4775,15,11.82808711410894,FALSE
2021-05-06,11.96,7,11.665312210818133,FALSE
2021-05-07,11.1225,6,11.503525447487716,FALSE
2021-05-08,7.97,12,11.342774765027311,FALSE
2021-05-09,10.335,13,11.183107797333411,FALSE
2021-05-10,9.07,4,11.02457185717444,FALSE
2021-05-11,8.1325,14,10.867213922170958,FALSE
2021-05-12,8.9625,12,10.711080620875165,FALSE
2021-05-13,7.0575,7,10.556218218953868,FALSE
2021-05-14,7.52,4,10.40267260547896,FALSE
2021-05-15,4.9925,7,10.2504892793295,FALSE
2021-05-16,5.1525,13,10.099713335709406,FALSE
2021-05-17,9.532499999999999,6,9.950389452784796,FALSE
2021-05-18,10.2025,13,9.802561878444845,FALSE
2021-05-19,12.067499999999999,9,9.656274417190215,FALSE
2021-05-20,8.575,10,9.51157041715281,FALSE
2021-05-21,6.56,5,9.368492757250813,FALSE
2021-05-22,6.1475,3,9.227083834482727,FALSE
2021-05-23,8.9425,3,9.087385551364218,FALSE
2021-05-24,8.2625,6,8.949439303511511,FALSE
2021-05-25,7.5,11,8.813285967374968,FALSE
2021-05-26,7.1375,15,8.678965888126513,FALSE
2021-05-27,10.91,8,8.5465188677045,FALSE
2021-05-28,10.025,6,8.415984153019512,FALSE
2021-05-29,5.9375,11,8.287400424324687,FALSE
2021-05-30,4.9399999999999995,10,8.160805783753894,FALSE
2021-05-31,9.8225,2,8.036237744031279,FALSE
2021-06-01,6.6075,6,7.9137332173554045,FALSE
2021-06-02,6.9625,11,7.793328504461391,FALSE
2021-06-03,6.1825,4,7.67505928386421,FALSE
2021-06-04,7.1025,4,7.558960601286393,FALSE
2021-06-05,8.285,14,7.445066859273197,FALSE
2021-06-06,5.55,14,7.33341180699841,FALSE
2021-06-07,4.9925,12,7.2240285302637295,FALSE
2021-06-08,7.23,6,7.116949441694746,FALSE
2021-06-09,6.5925,3,7.012206271136351,FALSE
2021-06-10,6.7625,2,6.909830056250527,FALSE
2021-06-11,6.5675,4,6.809851133319199,FALSE
2021-06-12,6.1675,6,6.712299128254962,FALSE
2021-06-13,7.0575,5,6.617202947822257,FALSE
2021-06-14,9.1575,11,6.524590771071688,FALSE
2021-06-15,7.0649999999999995,7,6.434490040989964,FALSE
2021-06-16,6.755,11,6.34692745636794,FALSE
2021-06-17,6.0975,4,6.261928963889192,FALSE
2021-06-18,5.225,12,6.179519750441463,FALSE
2021-06-19,5.82,17,6.099724235653234,FALSE
2021-06-20,3.2325,8,6.0225660646576635,FALSE
2021-06-21,5.7775,2,5.948068101086026,FALSE
2021-06-22,8.295,3,5.876252420292726,FALSE
2021-06-23,7.550000000000001,12,5.807140302813895,FALSE
2021-06-24,7.6775,4,5.740752228061503,FALSE
2021-06-25,8.0775,11,5.677107868254867,FALSE
2021-06-26,6.6475,3,5.616226082591359,FALSE
2021-06-27,5.7225,7,5.558124911658007,FALSE
2021-06-28,6.6025,2,5.502821572085685,FALSE
2021-06-29,5.984999999999999,0,5.45033245144745,FALSE
2021-06-30,8.0725,7,5.4006731034025535,FALSE
2021-07-01,5.4125,0,5.353858243087565,FALSE
2021-07-02,3.3925,11,5.3099017427559385,FALSE
2021-07-03,6.57,10,5.2688166276673805,FALSE
2021-07-04,6.75,8,5.230615072228183,FALSE
2021-07-05,8.405,6,5.19530839638368,FALSE
2021-07-06,4.1375,6,5.162907062263903,FALSE
2021-07-07,7.255,1,5.13342067108343,FALSE
2021-07-08,6.505,9,5.106857960296336,FALSE
2021-07-09,4.5775,5,5.0832268010071004,FALSE
2021-07-10,3.0525,3,5.06253419563822,FALSE
2021-07-11,3.8175,2,5.044786275855248,FALSE
2021-07-12,7.9825,13,5.029988300749849,FALSE
2021-07-13,4.33,5,5.018144655281414,FALSE
2021-07-14,5.6125,4,5.0092588489777,FALSE
2021-07-15,5.1875,4,5.003333514894887,FALSE
2021-07-16,7.5475,7,5.000370408837345,FALSE
2021-07-17,3.105,3,5.000370408837345,FALSE
2021-07-18,5.072500000000001,14,5.003333514894887,FALSE
2021-07-19,6.245,1,5.0092588489777,FALSE
2021-07-20,3.54,2,5.018144655281414,FALSE
2021-07-21,6.4525,10,5.029988300749849,FALSE
2021-07-22,8.015,2,5.044786275855248,FALSE
2021-07-23,4.74,3,5.062534195638218,FALSE
2021-07-24,5.0975,0,5.0832268010071004,FALSE
2021-07-25,6.6425,1,5.106857960296336,FALSE
2021-07-26,3.6725,3,5.133420671083428,FALSE
2021-07-27,3.725,6,5.162907062263901,FALSE
2021-07-28,8.7525,5,5.195308396383679,FALSE
2021-07-29,7.6425,3,5.230615072228183,FALSE
2021-07-30,4.905,6,5.2688166276673805,FALSE
2021-07-31,6.74,10,5.309901742755937,FALSE
2021-08-01,5.515,5,5.353858243087565,FALSE
2021-08-02,6.0825,2,5.400673103402555,FALSE
2021-08-03,6.2475000000000005,7,5.450332451447448,FALSE
2021-08-04,5.82,14,5.502821572085683,FALSE
2021-08-05,10.424999999999999,1,5.558124911658005,FALSE
2021-08-06,7.9475,4,5.616226082591357,FALSE
2021-08-07,3.6325000000000003,10,5.677107868254867,FALSE
2021-08-08,5.7275,6,5.740752228061501,FALSE
2021-08-09,5.7525,15,5.807140302813895,FALSE
2021-08-10,6.869999999999999,4,5.876252420292726,FALSE
2021-08-11,6.447500000000001,3,5.948068101086024,FALSE
2021-08-12,6.077500000000001,3,6.0225660646576635,FALSE
2021-08-13,6.195,0,6.099724235653234,FALSE
2021-08-14,6.045,13,6.1795197504414645,FALSE
2021-08-15,5.365,10,6.2619289638891935,FALSE
2021-08-16,5.6925,9,6.34692745636794,FALSE
2021-08-17,6.55,4,6.434490040989964,FALSE
2021-08-18,7.2,7,6.524590771071688,FALSE
2021-08-19,8.835,3,6.617202947822255,FALSE
2021-08-20,6.62,13,6.71229912825496,FALSE
2021-08-21,2.965,3,6.809851133319198,FALSE
2021-08-22,6.61,6,6.909830056250527,FALSE
2021-08-23,8.0225,9,7.0122062711363515,FALSE
2021-08-24,8.06,7,7.1169494416947465,FALSE
2021-08-25,5.4975,10,7.224028530263732,FALSE
2021-08-26,8.8925,6,7.3334118069984076,FALSE
2021-08-27,7.2625,4,7.445066859273196,FALSE
2021-08-28,4.775,5,7.558960601286392,FALSE
2021-08-29,6.3774999999999995,12,7.6750592838642095,FALSE
2021-08-30,8.835,14,7.793328504461385,FALSE
2021-08-31,8.34,2,7.9137332173554,FALSE
2021-09-01,7.13,4,8.036237744031274,FALSE
2021-09-02,9.4475,8,8.160805783753895,FALSE
2021-09-03,7.2875,4,8.287400424324684,FALSE
2021-09-04,5.04,6,8.415984153019512,FALSE
2021-09-05,7.5625,10,8.5465188677045,FALSE
2021-09-06,6.522500000000001,8,8.678965888126513,FALSE
2021-09-07,9.6925,10,8.813285967374966,FALSE
2021-09-08,7.5725,8,8.949439303511506,FALSE
2021-09-09,6.27,11,9.087385551364218,FALSE
2021-09-10,7.535,9,9.227083834482723,FALSE
2021-09-11,7.1475,4,9.368492757250811,FALSE
2021-09-12,6.915,10,9.511570417152802,FALSE
2021-09-13,9.19,21,9.656274417190215,FALSE
2021-09-14,8.4675,7,9.802561878444843,FALSE
2021-09-15,8.6925,13,9.950389452784798,FALSE
2021-09-16,5.92,13,10.099713335709406,FALSE
2021-09-17,6.1825,8,10.250489279329498,FALSE
2021-09-18,6.5275,11,10.402672605478955,FALSE
2021-09-19,6.8875,17,10.556218218953866,FALSE
2021-09-20,9.7375,10,10.711080620875158,FALSE
2021-09-21,7.6675,10,10.867213922170956,FALSE
2021-09-22,9.015,10,11.024571857174434,FALSE
2021-09-23,9.4575,12,11.183107797333413,FALSE
2021-09-24,6.705,15,11.342774765027308,FALSE
2021-09-25,7.2625,8,11.503525447487718,FALSE
2021-09-26,8.87,8,11.66531221081813,FALSE
2021-09-27,10.5025,8,11.828087114108941,FALSE
2021-09-28,8.4525,14,11.991801923643319,FALSE
2021-09-29,11.219999999999999,7,12.156408127189964,FALSE
2021-09-30,8.5375,28,12.321856948378251,FALSE
2021-10-01,10.29,16,12.488099361151804,FALSE
2021-10-02,6.005,8,12.655086104295895,FALSE
2021-10-03,5.43,18,12.822767696034678,FALSE
2021-10-04,9.9725,19,12.991094448693648,FALSE
2021-10-05,10.8525,18,13.1600164834232,FALSE
2021-10-06,8.84,7,13.329483744978806,FALSE
2021-10-07,8.549999999999999,15,13.499446016553474,FALSE
2021-10-08,9.715,7,13.669852934658037,FALSE
2021-10-09,8.125,9,13.840654004044993,FALSE
2021-10-10,11.307500000000001,13,14.01179861267128,FALSE
2021-10-11,9.76,11,14.183236046695772,FALSE
2021-10-12,10.46,17,14.354915505506838,FALSE
2021-10-13,11.145,12,14.526786116775677,FALSE
2021-10-14,9.442499999999999,10,14.698796951530916,FALSE
2021-10-15,10.265,15,14.870897039249911,FALSE
2021-10-16,12.82,25,15.043035382962438,FALSE
2021-10-17,7.2975,17,15.215160974362222,FALSE
2021-10-18,10.567499999999999,5,15.38722280892174,FALSE
2021-10-19,12.055,16,15.55916990100603,FALSE
2021-10-20,9.8125,12,15.730951298980777,FALSE
2021-10-21,13.350000000000001,7,15.902516100310407,FALSE
2021-10-22,11.695,20,16.07381346664163,FALSE
2021-10-23,8.7,15,16.244792638867885,FALSE
2021-10-24,9.3925,15,16.41540295217043,FALSE
2021-10-25,8.1675,14,16.585593851031348,TRUE
2021-10-26,10.7875,17,16.755314904214277,TRUE
2021-10-27,8.81,12,16.9245158197083,TRUE
2021-10-28,11.8725,14,17.09314645963049,TRUE
2021-10-29,6.99,16,17.26115685508288,TRUE
2021-10-30,5.945,24,17.428497220959358,TRUE
2021-10-31,10.3125,12,17.595117970697995,TRUE
2021-11-01,11.015,17,17.760969730974686,TRUE
2021-11-02,12.665,10,17.926003356333478,TRUE
2021-11-03,11.26,13,18.090169943749473,TRUE
2021-11-04,10.030000000000001,16,18.253420847119795,TRUE
2021-11-05,11.1275,21,18.41570769167856,TRUE
2021-11-06,8.2175,15,18.576982388331253,TRUE
2021-11-07,10.057500000000001,13,18.73719714790469,TRUE
2021-11-08,11.01,13,18.896304495307877,TRUE
2021-11-09,9.625,23,19.054257283599974,TRUE
2021-11-10,9.815,26,19.211008707960893,TRUE
2021-11-11,11.015,26,19.366512319560638,TRUE
2021-11-12,9.2775,11,19.520722039323037,TRUE
2021-11-13,8.9625,12,19.67359217158002,TRUE
2021-11-14,9.09,37,19.825077417612178,TRUE
2021-11-15,12.440000000000001,17,19.9751328890718,TRUE
2021-11-16,11.185,12,20.123714121284237,TRUE
2021-11-17,9.92,19,20.270777086423724,TRUE
2021-11-18,11.285,26,20.41627820655981,TRUE
2021-11-19,11.0125,20,20.560174366570447,TRUE
2021-11-20,10.2225,32,20.70242292691787,TRUE
2021-11-21,8.1575,32,20.842981736283683,TRUE
2021-11-22,10.0475,23,20.98180914405916,TRUE
2021-11-23,10.74,33,21.11886401268724,TRUE
2021-11-24,12.4675,28,21.254105729852455,TRUE
2021-11-25,11.5725,24,21.38749422051527,TRUE
2021-11-26,10.8825,33,21.518989958787124,TRUE
2021-11-27,11.035,21,21.648553979642866,TRUE
2021-11-28,7.66,18,21.776147890466888,TRUE
2021-11-29,12.5925,16,21.90173388242972,TRUE
2021-11-30,14.265,22,22.025274741691568,TRUE
2021-12-01,13.285,14,22.14673386042961,TRUE
2021-12-02,14.0325,28,22.26607524768565,TRUE
2021-12-03,12.7675,30,22.383263540031063,TRUE
2021-12-04,9.772499999999999,22,22.49826401204568,TRUE
2021-12-05,10.5475,54,22.61104258660774,TRUE
2021-12-06,12.684999999999999,31,22.72156584499164,TRUE
2021-12-07,12.9475,25,22.829801036770625,TRUE
2021-12-08,13.715,31,22.93571608952147,TRUE
2021-12-09,13.955,17,23.03927961832821,TRUE
2021-12-10,12.5575,28,23.140460935082174,TRUE
2021-12-11,11.99,33,23.239230057575536,TRUE
2021-12-12,11.565,28,23.335557718385694,TRUE
2021-12-13,15.3825,22,23.429415373547833,TRUE
2021-12-14,15.4675,44,23.520775211013095,TRUE
2021-12-15,13.4875,22,23.609610158889943,TRUE
2021-12-16,12.8825,22,23.69589389346611,TRUE
2021-12-17,14.9225,25,23.779600847008883,TRUE
2021-12-18,10.3,27,23.86070621534138,TRUE
2021-12-19,10.9575,25,23.93918596519257,TRUE
2021-12-20,13.692499999999999,17,24.01501684131884,TRUE
2021-12-21,14,21,24.08817637339503,TRUE
2021-12-22,11.8225,16,24.15864288267287,TRUE
2021-12-23,10.0825,53,24.226395488404876,TRUE
2021-12-24,14.6075,49,24.291414114031745,TRUE
2021-12-25,11.8825,45,24.35367949313148,TRUE
2021-12-26,11.82,23,24.41317317512847,TRUE
2021-12-27,14.6825,21,24.46987753076075,TRUE
2021-12-28,14.54,12,24.523775757303973,TRUE
2021-12-29,14.055,43,24.574851883550387,TRUE
2021-12-30,14.4275,6,24.623090774541488,TRUE
2021-12-31,14.57,24,24.668478136052773,TRUE
2022-01-01,10.86,12,24.711000518829504,TRUE
2022-01-02,8.705,28,24.75064532257195,TRUE
2022-01-03,11.02,20,24.78740079966915,TRUE
2022-01-04,11.08,36,24.821256058680007,TRUE
2022-01-05,14.495,41,24.852201067560607,TRUE
2022-01-06,13.425,34,24.880226656636978,TRUE
2022-01-07,12.7625,24,24.90532452132223,TRUE
2022-01-08,11.645,28,24.9274872245774,TRUE
2022-01-09,13.5425,30,24.94670819911521,TRUE
2022-01-10,13.035,55,24.962981749346078,TRUE
2022-01-11,11.8,29,24.976303053065855,TRUE
2022-01-12,14.997499999999999,38,24.98666816288476,TRUE
2022-01-13,11.0925,34,24.994074007397046,TRUE
2022-01-14,15.165000000000001,36,24.998518392091164,TRUE
2022-01-15,9.932500000000001,36,25,TRUE
2022-01-16,9.56,35,24.998518392091164,TRUE
2022-01-17,10.7675,24,24.994074007397046,TRUE
2022-01-18,11.21,31,24.98666816288476,TRUE
2022-01-19,11.8075,34,24.976303053065855,TRUE
2022-01-20,14.23,17,24.962981749346078,TRUE
2022-01-21,12.872499999999999,17,24.94670819911521,TRUE
2022-01-22,13.155,20,24.9274872245774,TRUE
2022-01-23,14.3475,35,24.90532452132223,TRUE
2022-01-24,12.7775,19,24.880226656636978,TRUE
2022-01-25,11.4025,17,24.852201067560607,TRUE
2022-01-26,13.39,46,24.821256058680007,TRUE
2022-01-27,13.37,18,24.78740079966915,TRUE
2022-01-28,14.7525,43,24.75064532257195,TRUE
2022-01-29,11.8,28,24.711000518829504,TRUE
2022-01-30,10.795,28,24.668478136052777,TRUE
2022-01-31,11.084999999999999,16,24.623090774541488,TRUE
2022-02-01,14.1325,33,24.574851883550394,TRUE
2022-02-02,12.16,31,24.523775757303973,TRUE
2022-02-03,14.2325,25,24.469877530760755,TRUE
2022-02-04,12.41,38,24.41317317512847,TRUE
2022-02-05,11.8625,28,24.35367949313148,TRUE
2022-02-06,9.0075,21,24.291414114031745,TRUE
2022-02-07,10.9625,15,24.226395488404876,TRUE
2022-02-08,14.2775,15,24.158642882672872,TRUE
2022-02-09,12.0575,33,24.08817637339503,TRUE
2022-02-10,11.975,28,24.01501684131884,TRUE
2022-02-11,13.084999999999999,27,23.93918596519257,TRUE
2022-02-12,9.615,33,23.86070621534138,TRUE
2022-02-13,8.6925,48,23.77960084700888,TRUE
2022-02-14,13.4475,26,23.69589389346611,TRUE
2022-02-15,10.5875,15,23.609610158889943,TRUE
2022-02-16,11.53,32,23.520775211013095,TRUE
2022-02-17,13.5,37,23.429415373547826,TRUE
2022-02-18,12.809999999999999,33,23.3355577183857,TRUE
2022-02-19,10.9175,25,23.23923005757554,TRUE
2022-02-20,10.3475,30,23.140460935082178,TRUE
2022-02-21,13.6325,19,23.039279618328216,TRUE
2022-02-22,9.1825,21,22.935716089521474,TRUE
2022-02-23,12.317499999999999,22,22.82980103677063,TRUE
2022-02-24,12.622499999999999,29,22.721565844991645,TRUE
2022-02-25,12.7975,18,22.611042586607745,TRUE
2022-02-26,12.015,21,22.498264012045688,TRUE
2022-02-27,9.4075,22,22.383263540031066,TRUE
2022-02-28,12.21,24,22.266075247685656,TRUE
2022-03-01,12.2525,36,22.14673386042961,TRUE
2022-03-02,9,11,22.02527474169157,TRUE
2022-03-03,9.7625,15,21.901733882429717,TRUE
2022-03-04,9.2075,15,21.776147890466888,TRUE
2022-03-05,11.120000000000001,15,21.648553979642866,TRUE
2022-03-06,7.3925,15,21.518989958787124,TRUE
2022-03-07,11.442499999999999,20,21.387494220515272,TRUE
2022-03-08,11.6225,12,21.254105729852462,TRUE
2022-03-09,13.247499999999999,9,21.118864012687244,TRUE
2022-03-10,11.6225,21,20.981809144059163,TRUE
2022-03-11,10.01,18,20.842981736283683,TRUE
2022-03-12,7.77,21,20.70242292691787,TRUE
2022-03-13,9.98,12,20.560174366570447,TRUE
2022-03-14,12.8575,34,20.416278206559813,TRUE
2022-03-15,9.3025,36,20.27077708642372,TRUE
2022-03-16,11.317499999999999,20,20.123714121284237,TRUE
2022-03-17,13.350000000000001,18,19.97513288907181,TRUE
2022-03-18,12.684999999999999,23,19.825077417612185,TRUE
2022-03-19,8.4325,19,19.673592171580022,TRUE
2022-03-20,9.5225,17,19.520722039323044,TRUE
2022-03-21,11.8125,25,19.36651231956064,TRUE
2022-03-22,10.95,16,19.211008707960897,TRUE
2022-03-23,10.7675,11,19.054257283599974,TRUE
2022-03-24,9,18,18.89630449530788,TRUE
2022-03-25,11,19,18.73719714790469,TRUE
2022-03-26,11.120000000000001,15,18.576982388331253,TRUE
2022-03-27,5.9575,16,18.415707691678556,TRUE
2022-03-28,10.9,11,18.253420847119802,TRUE
